periodo,año,trimestre,acreedor_codigo,acreedor_nombre,acreedor_clasif,deudor_codigo,deudor_nombre,deudor_clasif,exp_ij,pasivo_red_j,D_fondeo
2003T1,2003,1,S11,Empresas no financieras,Empresas NF,S121,Banco Central,Banco Central,438.81972467495405,16346.955671800908,0.02684412519891603
2003T1,2003,1,S128,Compañías de seguros,NBFI,S121,Banco Central,Banco Central,423.57357,16346.955671800908,0.025911465015512326
2003T1,2003,1,S123,FMM,NBFI,S121,Banco Central,Banco Central,299.87457069599986,16346.955671800908,0.01834436801057058
2003T1,2003,1,S125_S126,Otros intermediarios,NBFI,S121,Banco Central,Banco Central,289.47807092309773,16346.955671800908,0.017708378045121754
2003T1,2003,1,S2,Resto del mundo,Resto del mundo,S121,Banco Central,Banco Central,273.39215,16346.955671800908,0.016724346446452498
2003T1,2003,1,S124,FNM,NBFI,S121,Banco Central,Banco Central,193.41853095400015,16346.955671800908,0.01183208267259537
2003T1,2003,1,S14_S15,Hogares,Hogares,S122,Bancos y cooperativas,Bancario,8897.951356861999,36209.30910720774,0.24573656819899925
2003T1,2003,1,S129,Fondos de pensiones,NBFI,S122,Bancos y cooperativas,Bancario,8782.545500000999,36209.30910720774,0.24254938071305995
2003T1,2003,1,S11,Empresas no financieras,Empresas NF,S122,Bancos y cooperativas,Bancario,5402.238287024808,36209.30910720774,0.14919473528285168
2003T1,2003,1,S2,Resto del mundo,Resto del mundo,S122,Bancos y cooperativas,Bancario,3051.3528645369997,36209.30910720774,0.08426984495900268
2003T1,2003,1,S128,Compañías de seguros,NBFI,S122,Bancos y cooperativas,Bancario,2772.90656,36209.30910720774,0.07657993561241498
2003T1,2003,1,S125_S126,Otros intermediarios,NBFI,S122,Bancos y cooperativas,Bancario,2040.9722934069616,36209.30910720774,0.056365955157114296
2003T1,2003,1,S122,Bancos y cooperativas,Bancario,S122,Bancos y cooperativas,Bancario,1933.0987688290436,36209.30910720774,0.053386789654162325
2003T1,2003,1,S123,FMM,NBFI,S122,Bancos y cooperativas,Bancario,1352.4690282730005,36209.30910720774,0.03735141767738897
2003T1,2003,1,S124,FNM,NBFI,S122,Bancos y cooperativas,Bancario,1194.31088481,36209.30910720774,0.032983531424858464
2003T1,2003,1,S13,Gobierno general,Gobierno,S122,Bancos y cooperativas,Bancario,770.4496434639276,36209.30910720774,0.021277667607045386
2003T1,2003,1,S121,Banco Central,Banco Central,S122,Bancos y cooperativas,Bancario,11.013919999999926,36209.30910720774,0.0003041737131020686
2003T1,2003,1,S14_S15,Hogares,Hogares,S123,FMM,NBFI,740.1671424380005,1705.6177926820008,0.4339583848232046
2003T1,2003,1,S11,Empresas no financieras,Empresas NF,S123,FMM,NBFI,449.01243036999733,1705.6177926820008,0.26325501076296065
2003T1,2003,1,S125_S126,Otros intermediarios,NBFI,S123,FMM,NBFI,391.348434700003,1705.6177926820008,0.22944673559287082
2003T1,2003,1,S2,Resto del mundo,Resto del mundo,S123,FMM,NBFI,76.75280067100003,1705.6177926820008,0.04500000000018175
2003T1,2003,1,S128,Compañías de seguros,NBFI,S123,FMM,NBFI,21.34311000000001,1705.6177926820008,0.012513418945072689
2003T1,2003,1,S122,Bancos y cooperativas,Bancario,S123,FMM,NBFI,21.203420000000012,1705.6177926820008,0.01243151900207295
2003T1,2003,1,S13,Gobierno general,Gobierno,S123,FMM,NBFI,4.538534503,1705.6177926820008,0.0026609329021265522
2003T1,2003,1,S124,FNM,NBFI,S123,FMM,NBFI,1.251920000000001,1705.6177926820008,0.0007339979715100286
2003T1,2003,1,S14_S15,Hogares,Hogares,S124,FNM,NBFI,1314.2573777180003,2776.8866496780006,0.47328448853697275
2003T1,2003,1,S129,Fondos de pensiones,NBFI,S124,FNM,NBFI,642.528269992,2776.8866496780006,0.23138440672992744
2003T1,2003,1,S125_S126,Otros intermediarios,NBFI,S124,FNM,NBFI,271.4939123,2776.8866496780006,0.09776917337676769
2003T1,2003,1,S11,Empresas no financieras,Empresas NF,S124,FNM,NBFI,254.45246213600035,2776.8866496780006,0.09163228256562286
2003T1,2003,1,S128,Compañías de seguros,NBFI,S124,FNM,NBFI,157.61616999999998,2776.8866496780006,0.056760030164816656
2003T1,2003,1,S2,Resto del mundo,Resto del mundo,S124,FNM,NBFI,88.47916753200002,2776.8866496780006,0.031862722067629155
2003T1,2003,1,S122,Bancos y cooperativas,Bancario,S124,FNM,NBFI,47.900400000000005,2776.8866496780006,0.017249677802136574
2003T1,2003,1,S124,FNM,NBFI,S124,FNM,NBFI,0.15888999999999684,2776.8866496780006,5.7218756126909694e-05
2003T1,2003,1,S122,Bancos y cooperativas,Bancario,S125_S126,Otros intermediarios,NBFI,1910.6701213845338,5991.619868523426,0.31889041082564523
2003T1,2003,1,S2,Resto del mundo,Resto del mundo,S125_S126,Otros intermediarios,NBFI,1721.1028357379998,5991.619868523426,0.2872516737551557
2003T1,2003,1,S121,Banco Central,Banco Central,S125_S126,Otros intermediarios,NBFI,1389.69141,5991.619868523426,0.23193918180635104
2003T1,2003,1,S128,Compañías de seguros,NBFI,S125_S126,Otros intermediarios,NBFI,368.0151701053218,5991.619868523426,0.06142164859934871
2003T1,2003,1,S129,Fondos de pensiones,NBFI,S125_S126,Otros intermediarios,NBFI,250.58734253566547,5991.619868523426,0.04182297075488873
2003T1,2003,1,S11,Empresas no financieras,Empresas NF,S125_S126,Otros intermediarios,NBFI,176.32561096900048,5991.619868523426,0.02942870456373831
2003T1,2003,1,S125_S126,Otros intermediarios,NBFI,S125_S126,Otros intermediarios,NBFI,114.66092818429897,5991.619868523426,0.01913688296326382
2003T1,2003,1,S124,FNM,NBFI,S125_S126,Otros intermediarios,NBFI,53.289015854781425,5991.619868523426,0.008893924685498109
2003T1,2003,1,S14_S15,Hogares,Hogares,S125_S126,Otros intermediarios,NBFI,7.248074884824489,5991.619868523426,0.0012097020578527963
2003T1,2003,1,S123,FMM,NBFI,S125_S126,Otros intermediarios,NBFI,0.02935886699999952,5991.619868523426,4.899988257638701e-06
2003T1,2003,1,S122,Bancos y cooperativas,Bancario,S128,Compañías de seguros,NBFI,84.158492118,84.88841,0.9914014424112786
2003T1,2003,1,S2,Resto del mundo,Resto del mundo,S128,Compañías de seguros,NBFI,0.729917882,84.88841,0.008598557588721476
2003T1,2003,1,S121,Banco Central,Banco Central,S13,Gobierno general,Gobierno,4811.09088,12013.3587139463,0.40047841694885944
2003T1,2003,1,S2,Resto del mundo,Resto del mundo,S13,Gobierno general,Gobierno,3594.40922003,12013.3587139463,0.29920102326231657
2003T1,2003,1,S129,Fondos de pensiones,NBFI,S13,Gobierno general,Gobierno,1497.6686599999998,12013.3587139463,0.124666939168424
2003T1,2003,1,S128,Compañías de seguros,NBFI,S13,Gobierno general,Gobierno,1343.3914200000002,12013.3587139463,0.1118247987084959
2003T1,2003,1,S11,Empresas no financieras,Empresas NF,S13,Gobierno general,Gobierno,447.5432075802898,12013.3587139463,0.037253795398678735
2003T1,2003,1,S122,Bancos y cooperativas,Bancario,S13,Gobierno general,Gobierno,292.06561500001004,12013.3587139463,0.024311736788559496
2003T1,2003,1,S124,FNM,NBFI,S13,Gobierno general,Gobierno,20.900260508000013,12013.3587139463,0.0017397516386268325
2003T1,2003,1,S13,Gobierno general,Gobierno,S13,Gobierno general,Gobierno,3.181573534000001,12013.3587139463,0.0002648363051297648
2003T1,2003,1,S123,FMM,NBFI,S13,Gobierno general,Gobierno,2.906347294,12013.3587139463,0.00024192628915891968
2003T1,2003,1,S125_S126,Otros intermediarios,NBFI,S13,Gobierno general,Gobierno,0.20152999999999996,12013.3587139463,1.6775491750366526e-05
2003T1,2003,1,S122,Bancos y cooperativas,Bancario,S14_S15,Hogares,Hogares,9011.570400000004,11352.057685005195,0.7938270444047589
2003T1,2003,1,S128,Compañías de seguros,NBFI,S14_S15,Hogares,Hogares,1010.12875,11352.057685005195,0.08898199586620033
2003T1,2003,1,S13,Gobierno general,Gobierno,S14_S15,Hogares,Hogares,749.7467450051901,11352.057685005195,0.06604500838605869
2003T1,2003,1,S125_S126,Otros intermediarios,NBFI,S14_S15,Hogares,Hogares,546.50298,11352.057685005195,0.0481413145673026
2003T1,2003,1,S124,FNM,NBFI,S14_S15,Hogares,Hogares,34.10881,11352.057685005195,0.0030046367756793504
2003T1,2003,1,S121,Banco Central,Banco Central,S2,Resto del mundo,Resto del mundo,11970.532343997002,26231.292865631,0.45634549563819404
2003T1,2003,1,S11,Empresas no financieras,Empresas NF,S2,Resto del mundo,Resto del mundo,7189.465134936099,26231.292865631,0.27407970974834966
2003T1,2003,1,S129,Fondos de pensiones,NBFI,S2,Resto del mundo,Resto del mundo,4237.109331443999,26231.292865631,0.1615288027604458
2003T1,2003,1,S14_S15,Hogares,Hogares,S2,Resto del mundo,Resto del mundo,1398.2526821748997,26231.292865631,0.05330475662550857
2003T1,2003,1,S122,Bancos y cooperativas,Bancario,S2,Resto del mundo,Resto del mundo,943.0779590380004,26231.292865631,0.03595240096890719
2003T1,2003,1,S124,FNM,NBFI,S2,Resto del mundo,Resto del mundo,218.79856568999998,26231.292865631,0.008341127782408172
2003T1,2003,1,S128,Compañías de seguros,NBFI,S2,Resto del mundo,Resto del mundo,210.407771396,26231.292865631,0.008021250514559363
2003T1,2003,1,S123,FMM,NBFI,S2,Resto del mundo,Resto del mundo,34.81776095500002,26231.292865631,0.0013273368237453236
2003T1,2003,1,S125_S126,Otros intermediarios,NBFI,S2,Resto del mundo,Resto del mundo,28.831315999999998,26231.292865631,0.0010991191378819007
2003T1,2003,1,S13,Gobierno general,Gobierno,S2,Resto del mundo,Resto del mundo,1.8626451492309587e-12,26231.292865631,7.100851485942007e-17
2003T2,2003,2,S2,Resto del mundo,Resto del mundo,S11,Empresas no financieras,Empresas NF,18720.866146430002,43031.740005519176,0.43504785407303764
2003T2,2003,2,S122,Bancos y cooperativas,Bancario,S11,Empresas no financieras,Empresas NF,18553.05145843755,43031.740005519176,0.43114806549904716
2003T2,2003,2,S128,Compañías de seguros,NBFI,S11,Empresas no financieras,Empresas NF,2340.520613034539,43031.740005519176,0.054390564098368975
2003T2,2003,2,S129,Fondos de pensiones,NBFI,S11,Empresas no financieras,Empresas NF,1731.105757931823,43031.740005519176,0.04022857913042314
2003T2,2003,2,S125_S126,Otros intermediarios,NBFI,S11,Empresas no financieras,Empresas NF,554.2668610449458,43031.740005519176,0.012880419452568187
2003T2,2003,2,S13,Gobierno general,Gobierno,S11,Empresas no financieras,Empresas NF,524.134259258,43031.740005519176,0.012180178147357636
2003T2,2003,2,S124,FNM,NBFI,S11,Empresas no financieras,Empresas NF,333.050500219417,43031.740005519176,0.007739647529398081
2003T2,2003,2,S11,Empresas no financieras,Empresas NF,S11,Empresas no financieras,Empresas NF,211.47288463684444,43031.740005519176,0.004914346587187069
2003T2,2003,2,S123,FMM,NBFI,S11,Empresas no financieras,Empresas NF,59.20489987700002,43031.740005519176,0.0013758425727011386
2003T2,2003,2,S14_S15,Hogares,Hogares,S11,Empresas no financieras,Empresas NF,4.066624649060301,43031.740005519176,9.450290991111962e-05
2003T2,2003,2,S122,Bancos y cooperativas,Bancario,S121,Banco Central,Banco Central,6563.035838446529,15232.86986884329,0.43084697072547723
2003T2,2003,2,S129,Fondos de pensiones,NBFI,S121,Banco Central,Banco Central,6535.9857299999985,15232.86986884329,0.42907119841996716
2003T2,2003,2,S128,Compañías de seguros,NBFI,S121,Banco Central,Banco Central,415.5569000000001,15232.86986884329,0.027280276374576255
2003T2,2003,2,S11,Empresas no financieras,Empresas NF,S121,Banco Central,Banco Central,407.1595587227089,15232.86986884329,0.02672901181644681
2003T2,2003,2,S124,FNM,NBFI,S121,Banco Central,Banco Central,291.80626702999996,15232.86986884329,0.019156355272675764
