periodo,año,trimestre,tipo_cuenta,sector_activo_codigo,sector_activo_nombre,sector_pasivo_codigo,sector_pasivo_nombre,instrumento,valor,clasificacion_acreedor,flag_sf_acreedor
2018T1,2018,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,189.95254532399997,Gobierno,False
2018T1,2018,1,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2018T1,2018,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,18927.113441943184,Resto del mundo,False
2018T2,2018,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,32.87946,Empresas NF,False
2018T2,2018,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,75590.75154012218,Bancario,True
2018T2,2018,2,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,69599.86895090682,Bancario,True
2018T2,2018,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,84.38582,NBFI,True
2018T2,2018,2,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,163.85011999999998,NBFI,True
2018T2,2018,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1254.732774207609,NBFI,True
2018T2,2018,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4508.6543061,NBFI,True
2018T2,2018,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4315.0305480007,NBFI,True
2018T2,2018,2,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4157.646683999631,NBFI,True
2018T2,2018,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,750.1700699999998,Gobierno,False
2018T2,2018,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,3844.8743073213286,Gobierno,False
2018T2,2018,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,48213.06761618102,Resto del mundo,False
2018T2,2018,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1069.9248409075062,Empresas NF,False
2018T2,2018,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,132.77606821968632,Bancario,True
2018T2,2018,2,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,131.911408972,NBFI,True
2018T2,2018,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1961.6765979480379,NBFI,True
2018T2,2018,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,43.8417988614801,NBFI,True
2018T2,2018,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11424.051818554024,NBFI,True
2018T2,2018,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,8052.435580957035,NBFI,True
2018T2,2018,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,195.132122492,Gobierno,False
2018T2,2018,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2018T2,2018,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,20741.819708468167,Resto del mundo,False
2018T3,2018,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,32.56118,Empresas NF,False
2018T3,2018,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,77080.47350566294,Bancario,True
2018T3,2018,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,71031.61856090683,Bancario,True
2018T3,2018,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,95.46922000000004,NBFI,True
2018T3,2018,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,181.18395,NBFI,True
2018T3,2018,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1243.0819093370094,NBFI,True
2018T3,2018,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4700.8385511,NBFI,True
2018T3,2018,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4438.515108000699,NBFI,True
2018T3,2018,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4272.327143999631,NBFI,True
2018T3,2018,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,757.18121,Gobierno,False
2018T3,2018,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,3963.9068303213294,Gobierno,False
2018T3,2018,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,49640.436432716,Resto del mundo,False
2018T3,2018,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1190.0026827985375,Empresas NF,False
2018T3,2018,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,132.45677935031662,Bancario,True
2018T3,2018,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,194.42564731500002,NBFI,True
2018T3,2018,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,1970.7627306220263,NBFI,True
2018T3,2018,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,51.95937297171557,NBFI,True
2018T3,2018,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11549.69977028139,NBFI,True
2018T3,2018,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,8279.223811854834,NBFI,True
2018T3,2018,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,205.90418901599998,Gobierno,False
2018T3,2018,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2018T3,2018,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,21346.19223552639,Resto del mundo,False
2018T4,2018,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,34.22659,Empresas NF,False
2018T4,2018,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,77830.80464621802,Bancario,True
2018T4,2018,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,72838.71043090684,Bancario,True
2018T4,2018,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,97.45973000000005,NBFI,True
2018T4,2018,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,206.11177000000004,NBFI,True
2018T4,2018,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1304.8346718728087,NBFI,True
2018T4,2018,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4928.9375037,NBFI,True
2018T4,2018,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4577.159228000701,NBFI,True
2018T4,2018,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4434.205863999631,NBFI,True
2018T4,2018,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,766.04158,Gobierno,False
2018T4,2018,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,4415.628106321329,Gobierno,False
2018T4,2018,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,53435.200713056016,Resto del mundo,False
2018T4,2018,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1269.3580214576489,Empresas NF,False
2018T4,2018,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,127.35503574212623,Bancario,True
2018T4,2018,4,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,195.67483735100004,NBFI,True
2018T4,2018,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,2033.3969234008068,NBFI,True
2018T4,2018,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,35.818538254955364,NBFI,True
2018T4,2018,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,11978.758988395108,NBFI,True
2018T4,2018,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,8544.56552040023,NBFI,True
2018T4,2018,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,216.798654154,Gobierno,False
2018T4,2018,4,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2018T4,2018,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,22318.989201783566,Resto del mundo,False
2019T1,2019,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,57.48355999999999,Empresas NF,False
2019T1,2019,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,78617.43898610983,Bancario,True
2019T1,2019,1,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,73911.44118371763,Bancario,True
2019T1,2019,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,117.53109000000005,NBFI,True
2019T1,2019,1,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,220.85743000000002,NBFI,True
2019T1,2019,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1336.420102760809,NBFI,True
2019T1,2019,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4958.1475937000005,NBFI,True
2019T1,2019,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4739.4657580007,NBFI,True
2019T1,2019,1,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4546.966903999631,NBFI,True
2019T1,2019,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,55.386230000000005,NBFI,True
2019T1,2019,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,746.810752934,Gobierno,False
2019T1,2019,1,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,4748.05337332133,Gobierno,False
2019T1,2019,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,52210.319796100004,Resto del mundo,False
2019T1,2019,1,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1029.3915101551838,Empresas NF,False
2019T1,2019,1,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,128.31140064174338,Bancario,True
2019T1,2019,1,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,139.44582538300003,NBFI,True
2019T1,2019,1,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,2308.365068611221,NBFI,True
2019T1,2019,1,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,41.317266573647395,NBFI,True
2019T1,2019,1,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,12128.823978211054,NBFI,True
2019T1,2019,1,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,8665.156860059149,NBFI,True
2019T1,2019,1,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,227.9938239,Gobierno,False
2019T1,2019,1,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2019T1,2019,1,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,22916.164420357174,Resto del mundo,False
2019T2,2019,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,47.82467,Empresas NF,False
2019T2,2019,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,80245.52934455071,Bancario,True
2019T2,2019,2,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,75948.30128746649,Bancario,True
2019T2,2019,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,130.98119000000005,NBFI,True
2019T2,2019,2,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,279.21926000000013,NBFI,True
2019T2,2019,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1351.4733912999436,NBFI,True
2019T2,2019,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4976.8852838,NBFI,True
2019T2,2019,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4800.2084480007,NBFI,True
2019T2,2019,2,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4649.50849399963,NBFI,True
2019T2,2019,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,62.16565,NBFI,True
2019T2,2019,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,775.520144579,Gobierno,False
2019T2,2019,2,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,4743.086786321329,Gobierno,False
2019T2,2019,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,53035.126314729016,Resto del mundo,False
2019T2,2019,2,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1177.6416824027544,Empresas NF,False
2019T2,2019,2,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,116.19070582841445,Bancario,True
2019T2,2019,2,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,153.35615835800004,NBFI,True
2019T2,2019,2,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,2840.137918204942,NBFI,True
2019T2,2019,2,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,35.530649256993314,NBFI,True
2019T2,2019,2,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,12811.348679605026,NBFI,True
2019T2,2019,2,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,10000.995294374623,NBFI,True
2019T2,2019,2,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,239.461841003,Gobierno,False
2019T2,2019,2,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2019T2,2019,2,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,24234.347926934443,Resto del mundo,False
2019T3,2019,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,63.777860000000004,Empresas NF,False
2019T3,2019,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,82301.90064127212,Bancario,True
2019T3,2019,3,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,77801.67346648217,Bancario,True
2019T3,2019,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,148.80673000000004,NBFI,True
2019T3,2019,3,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,307.8633900000001,NBFI,True
2019T3,2019,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1374.0970518760082,NBFI,True
2019T3,2019,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,5114.592623,NBFI,True
2019T3,2019,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,4835.865148000699,NBFI,True
2019T3,2019,3,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4792.2806339996305,NBFI,True
2019T3,2019,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,133.31238000000002,NBFI,True
2019T3,2019,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,803.431930404,Gobierno,False
2019T3,2019,3,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,4846.786247321328,Gobierno,False
2019T3,2019,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,57060.826425533,Resto del mundo,False
2019T3,2019,3,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,859.1651859942807,Empresas NF,False
2019T3,2019,3,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Titulos deuda,131.04398738710609,Bancario,True
2019T3,2019,3,Bce Final,S123,Fondos del mercado monetario,S11,Empresas no financieras,Titulos deuda,189.37803975800006,NBFI,True
2019T3,2019,3,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Titulos deuda,3238.361181176317,NBFI,True
2019T3,2019,3,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Titulos deuda,60.47088803454017,NBFI,True
2019T3,2019,3,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Titulos deuda,13997.721808465489,NBFI,True
2019T3,2019,3,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Titulos deuda,10890.728049980018,NBFI,True
2019T3,2019,3,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Titulos deuda,246.47852368899996,Gobierno,False
2019T3,2019,3,Bce Final,S14_S15,Hogares,S11,Empresas no financieras,Titulos deuda,0.0,Hogares,False
2019T3,2019,3,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Titulos deuda,27188.461194329047,Resto del mundo,False
2019T4,2019,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Prestamos,64.17838,Empresas NF,False
2019T4,2019,4,Bce Final,S122,Bancos y cooperativas,S11,Empresas no financieras,Prestamos,84761.91240743898,Bancario,True
2019T4,2019,4,Bce Final,S122,Bancos y cooperativas,S14_S15,Hogares,Prestamos,79266.81686928394,Bancario,True
2019T4,2019,4,Bce Final,S124,Fondos del mercado no monetario,S11,Empresas no financieras,Prestamos,146.87163000000007,NBFI,True
2019T4,2019,4,Bce Final,S124,Fondos del mercado no monetario,S14_S15,Hogares,Prestamos,363.14035000000007,NBFI,True
2019T4,2019,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S11,Empresas no financieras,Prestamos,1536.744747415676,NBFI,True
2019T4,2019,4,Bce Final,S125_S126,Otros intermediarios financieros y Auxiliares financieros,S14_S15,Hogares,Prestamos,4900.6920500999995,NBFI,True
2019T4,2019,4,Bce Final,S128,Compañías de seguro,S11,Empresas no financieras,Prestamos,5090.9482580007,NBFI,True
2019T4,2019,4,Bce Final,S128,Compañías de seguro,S14_S15,Hogares,Prestamos,4872.457273999631,NBFI,True
2019T4,2019,4,Bce Final,S129,Fondo de pensiones,S11,Empresas no financieras,Prestamos,134.18884,NBFI,True
2019T4,2019,4,Bce Final,S13,Gobierno general,S11,Empresas no financieras,Prestamos,858.296550443,Gobierno,False
2019T4,2019,4,Bce Final,S13,Gobierno general,S14_S15,Hogares,Prestamos,4684.973992321328,Gobierno,False
2019T4,2019,4,Bce Final,S2,Resto del mundo,S11,Empresas no financieras,Prestamos,58659.32160430901,Resto del mundo,False
2019T4,2019,4,Bce Final,S11,Empresas no financieras,S11,Empresas no financieras,Titulos deuda,1123.871950374062,Empresas NF,False
