periodo,año,trimestre,act_total,pas_prestamos_cp,pas_prestamos_lp,pas_prestamos_total,pas_depositos_vista,pas_depositos_otros,pas_depositos_total,pas_total,sector_codigo,sector_nombre,act_titulos_cp,act_titulos_lp,act_titulos_total,act_prestamos_cp,act_prestamos_lp,act_prestamos_total,act_cuotas_fmm,act_cuotas_fnm,act_depositos_vista,act_depositos_otros,pas_titulos_cp,pas_titulos_lp,pas_titulos_total,activos_netos,act_titulos_total_calc,act_prestamos_total_calc,act_depositos_total_calc,pas_titulos_total_calc,pas_prestamos_total_calc,pas_depositos_total_calc,act_credito_intermediado,act_sin_acciones,activo_proxy
2016T3,2016,3,49471.3023,0.9471,1241.7044,1242.6515,,,0.0,47839.1775,S13,Gobierno general,4011.1865,13614.1355,,,,,,,5971.0635,3711.5152,0.0,38030.402,38030.402,,17625.322,0.0,9682.5787,38030.402,1242.6515000000002,0.0,17625.322,27307.9007,49471.3023
2016T3,2016,3,299032.3377,6564.828,119513.6488,126078.4767,,,,537085.1139,S11,Empresas no financieras,1939.1501,7182.7457,9121.8959,3.6441,17088.7093,17092.3534,4802.5037,8126.0831,11242.3718,25506.9211,0.0,40870.7629,40870.7629,-238052.7762,9121.8958,17092.3534,36749.2929,40870.7629,126078.47679999999,0.0,26214.2492,75892.1289,299032.3377
2016T3,2016,3,294912.0495,5877.836,63884.6576,69762.4936,,,,73647.4542,S14_S15,Hogares e IPSFLSH,11.7858,249.2517,261.0375,,,,6737.5054,8639.1237,16493.4677,19480.9083,,,,221264.5953,261.0375,0.0,35974.376000000004,0.0,69762.4936,0.0,261.0375,51612.0426,294912.0495
2016T3,2016,3,244945.673,,,,,,,219908.7478,S2,Resto del mundo,318.4518,37705.8239,,2733.9907,63253.2607,65987.2514,670.1497,930.0847,955.9994,1.2868,,,,,38024.275700000006,65987.2514,957.2862,0.0,0.0,0.0,104011.5271,106569.04770000001,244945.673
2016T4,2016,4,27860.9688,0.05,733.063,733.1129,13684.329,2535.8885,16220.2175,28667.9218,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,733.1129999999999,16220.217499999999,0.0,0.0,27860.9688
2016T4,2016,4,182522.7769,3699.6437,5522.368,9222.0116,33972.9528,77111.6154,111084.5682,193211.2232,S122,Bancos y cooperativas,3331.7913,8479.8451,11811.6364,16588.6341,124005.4096,140594.0437,178.0743,0.0,11353.5685,8833.6468,261.4328,40536.7711,40798.2039,-10688.4463,11811.6364,140594.0437,20187.2153,40798.2039,9222.011700000001,111084.5682,152405.6801,172770.96970000002,182522.7769
2016T4,2016,4,,,,,,,,15195.9134,S123,Fondos mercado monetario,172.8116,1222.0523,1394.8638,,,,0.0,0.0,,,,,,,1394.8639,0.0,0.0,0.0,0.0,0.0,1394.8639,1394.8639,15195.9134
2016T4,2016,4,,,,,,,,27601.0117,S124,Fondos mercado no monetario,232.5517,12850.2749,,134.5668,99.9223,234.489,26.2637,4906.9159,,,,,,100.7325,13082.8266,234.4891,0.0,0.0,0.0,0.0,13317.315700000001,18250.495300000002,27601.0117
2016T4,2016,4,179890.2132,3051.5691,7240.3278,10291.8969,,,0.0,176958.852,S125_S126,Otros intermediarios y auxiliares,33.6412,430.1675,463.8087,1019.9922,3281.8788,4301.871,1766.7686,1302.9555,3574.572,3552.2535,,,,,463.80870000000004,4301.871,7126.8255,0.0,10291.8969,0.0,4765.679700000001,14962.229299999999,179890.2132
2016T4,2016,4,38920.7361,,,,,,,,S128,Compañías de seguros,75.1921,23529.1049,,,,,,,318.9789,1156.012,,,,,23604.297,0.0,1474.9909,0.0,0.0,0.0,23604.297,25079.2879,38920.7361
2016T4,2016,4,122818.8663,,,,,,,122818.8646,S129,Fondos de pensiones,608.728,58952.9736,,0.0,0.0,0.0,0.0,37939.9718,342.5546,8741.113,,,,,59561.7016,0.0,9083.667599999999,0.0,0.0,0.0,59561.7016,106585.341,122818.8663
2016T4,2016,4,46584.3844,1.0507,1283.9904,1285.0411,,,0.0,47911.9992,S13,Gobierno general,2035.1651,12802.8796,,,,,,,6539.812,3136.1608,0.0,38622.7094,38622.7094,,14838.0447,0.0,9675.9728,38622.7094,1285.0411,0.0,14838.0447,24514.0175,46584.3844
2016T4,2016,4,296302.8938,6159.1692,122214.4779,128373.6471,,,,533200.1877,S11,Empresas no financieras,1956.7459,7229.7858,9186.5317,4.6358,17569.2256,17573.8614,5305.2279,8012.2482,13212.8874,26544.9168,0.0,41002.9027,41002.9027,-236897.2939,9186.5317,17573.8614,39757.8042,41002.9027,128373.6471,0.0,26760.3931,79835.6734,296302.8938
2016T4,2016,4,298330.8515,6167.3206,65433.1506,71600.4712,,,,75850.7223,S14_S15,Hogares e IPSFLSH,13.4451,257.034,270.4791,,,,6820.8144,7935.5334,17774.6692,19954.2803,,,,222480.1292,270.4791,0.0,37728.9495,0.0,71600.4712,0.0,270.4791,52755.7764,298330.8515
2016T4,2016,4,245867.0124,,,,,,,220630.3316,S2,Resto del mundo,261.4328,36811.4045,,2879.2476,64240.7391,67119.9867,678.4361,880.259,906.4318,3.4455,,,,,37072.8373,67119.9867,909.8773,0.0,0.0,0.0,104192.824,106661.3964,245867.0124
2017T1,2017,1,26696.0493,0.0427,734.8913,734.934,12722.3494,1854.7803,14577.1297,27596.4761,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,734.934,14577.1297,0.0,0.0,26696.0493
2017T1,2017,1,180991.9067,2686.0824,5358.0484,8044.1309,33493.9162,74803.785,108297.7012,193573.8417,S122,Bancos y cooperativas,3434.7394,7936.2905,11371.0299,16136.1918,125177.0771,141313.2689,289.3502,0.0,9836.6525,7740.6337,437.9345,43392.9584,43830.8929,-12581.935,11371.0299,141313.2689,17577.286200000002,43830.892900000006,8044.130799999999,108297.70120000001,152684.2988,170550.93519999998,180991.9067
2017T1,2017,1,,,,,,,,16785.8394,S123,Fondos mercado monetario,416.045,1428.5875,1844.6325,,,,0.0,0.0,,,,,,,1844.6325000000002,0.0,0.0,0.0,0.0,0.0,1844.6325000000002,1844.6325000000002,16785.8394
2017T1,2017,1,,,,,,,,30569.0311,S124,Fondos mercado no monetario,305.7517,14270.2294,,146.5549,108.4086,254.9635,45.2592,5307.3903,,,,,,82.5846,14575.9811,254.9635,0.0,0.0,0.0,0.0,14830.9446,20183.594100000002,30569.0311
2017T1,2017,1,185512.2068,3220.6215,6854.7538,10075.3753,,,0.0,182194.8045,S125_S126,Otros intermediarios y auxiliares,34.439,438.388,472.827,1024.4499,3360.8995,4385.3494,1967.3481,1349.2291,3271.8724,3360.9367,,,,,472.827,4385.3494,6632.8091,0.0,10075.3753,0.0,4858.1764,14807.5627,185512.2068
2017T1,2017,1,40374.2882,,,,,,,,S128,Compañías de seguros,64.6761,24191.6903,,,,,,,499.7725,1078.7186,,,,,24256.3664,0.0,1578.4911,0.0,0.0,0.0,24256.3664,25834.8575,40374.2882
2017T1,2017,1,130065.8277,,,,,,,130065.8259,S129,Fondos de pensiones,658.2238,62400.6709,,0.0,0.0,0.0,0.0,41131.1733,356.8619,6991.4243,,,,,63058.8947,0.0,7348.2862,0.0,0.0,0.0,63058.8947,111538.3542,130065.8277
2017T1,2017,1,48235.1956,1.0632,1261.0299,1262.0931,,,0.0,48192.2945,S13,Gobierno general,3006.9535,12475.0088,,,,,,,6539.2659,2961.6156,0.0,39463.1177,39463.1177,,15481.9623,0.0,9500.8815,39463.1177,1262.0931,0.0,15481.9623,24982.8438,48235.1956
2017T1,2017,1,293002.1477,5998.0949,120996.7396,126994.8345,,,,540639.0214,S11,Empresas no financieras,1955.9472,7812.7415,9768.6887,4.0577,17808.9606,17813.0184,6142.4326,8345.4676,12860.6858,25322.6572,0.0,42545.702,42545.702,-247636.8737,9768.6887,17813.0183,38183.343,42545.702,126994.8345,0.0,27581.707000000002,80252.9502,293002.1477
2017T1,2017,1,308292.5609,6236.0206,66995.3248,73231.3454,,,,77502.4004,S14_S15,Hogares e IPSFLSH,11.9961,257.109,269.1051,,,,7025.5099,8573.3945,17339.4848,19885.4528,,,,230790.1605,269.1051,0.0,37224.9376,0.0,73231.3454,0.0,269.1051,53092.9471,308292.5609
2017T1,2017,1,251467.222,,,,,,,223957.3382,S2,Resto del mundo,437.9345,37496.1773,,2513.6744,62314.6871,64828.3615,748.0172,1178.1261,878.8654,2.6204,,,,,37934.111800000006,64828.3615,881.4858,0.0,0.0,0.0,102762.47330000001,105570.1024,251467.222
2017T2,2017,2,26617.9739,0.0319,754.5091,754.541,12250.8328,1357.7286,13608.5614,27396.0827,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,754.5409999999999,13608.5614,0.0,0.0,26617.9739
2017T2,2017,2,183907.9448,3871.325,5268.4599,9139.7849,34007.6621,75796.1576,109803.8197,197303.6198,S122,Bancos y cooperativas,3548.147,9194.7424,12742.8894,16941.206,126727.2566,143668.4627,240.678,0.0,9030.3707,7761.3703,306.7455,43819.7319,44126.4774,-13395.675,12742.8894,143668.4626,16791.740999999998,44126.477399999996,9139.784899999999,109803.81970000001,156411.352,173443.77100000004,183907.9448
2017T2,2017,2,,,,,,,,16858.4468,S123,Fondos mercado monetario,500.6216,1484.0502,1984.6718,,,,0.0,0.0,,,,,,,1984.6717999999998,0.0,0.0,0.0,0.0,0.0,1984.6717999999998,1984.6717999999998,16858.4468
2017T2,2017,2,,,,,,,,32837.3815,S124,Fondos mercado no monetario,309.3353,15049.5038,,139.651,119.3542,259.0052,34.9792,6070.7754,,,,,,25.6442,15358.839100000001,259.0052,0.0,0.0,0.0,0.0,15617.8443,21723.5989,32837.3815
2017T2,2017,2,187816.652,3224.1095,6985.4497,10209.5591,,,0.0,184653.9494,S125_S126,Otros intermediarios y auxiliares,34.2345,454.5283,488.7628,1094.3799,4011.5111,5105.891,1868.4557,1335.2361,3528.4957,3325.454,,,,,488.76279999999997,5105.891,6853.9497,0.0,10209.5592,0.0,5594.6538,15652.295300000002,187816.652
2017T2,2017,2,40926.1422,,,,,,,,S128,Compañías de seguros,64.2235,24639.8977,,,,,,,321.1996,1213.5629,,,,,24704.1212,0.0,1534.7624999999998,0.0,0.0,0.0,24704.1212,26238.883700000002,40926.1422
2017T2,2017,2,132876.6587,,,,,,,132876.657,S129,Fondos de pensiones,749.2599,61786.1533,,0.0,0.0,0.0,0.0,44519.2047,288.5095,8056.5874,,,,,62535.413199999995,0.0,8345.0969,0.0,0.0,0.0,62535.413199999995,115399.7148,132876.6587
2017T2,2017,2,52802.5263,1.0654,1249.2259,1250.2913,,,0.0,52084.987,S13,Gobierno general,3668.4514,13417.0989,,,,,,,6383.2226,4807.9994,0.0,43889.3526,43889.3526,,17085.550300000003,0.0,11191.222,43889.3526,1250.2912999999999,0.0,17085.550300000003,28276.772300000004,52802.5263
2017T2,2017,2,293262.2303,6678.6322,121308.1707,127986.8029,,,,541176.7884,S11,Empresas no financieras,2160.0474,8671.8813,10831.9287,7.369,17973.8924,17981.2613,6129.5621,9438.0476,12904.1443,22436.0493,0.0,43327.375,43327.375,-247914.5581,10831.928699999999,17981.2614,35340.1936,43327.375,127986.80290000001,0.0,28813.1901,79720.9934,293262.2303
2017T2,2017,2,312131.3764,6173.7283,68699.3082,74873.0365,,,,79213.9153,S14_S15,Hogares e IPSFLSH,8.768,265.7449,274.5128,,,,6934.9728,8751.4839,17825.7168,19709.9635,,,,232917.4611,274.51289999999995,0.0,37535.6803,0.0,74873.0365,0.0,274.51289999999995,53496.6499,312131.3764
2017T2,2017,2,254385.0213,,,,,,,228496.7609,S2,Resto del mundo,306.7455,40872.313,,2867.7339,62144.1349,65011.8688,751.2528,1289.439,864.7354,1.4358,,,,,41179.0585,65011.8688,866.1712,0.0,0.0,0.0,106190.9273,109097.7903,254385.0213
2017T3,2017,3,24735.2004,0.0006,735.9281,735.9287,13601.9582,458.5231,14060.4813,25392.7989,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,735.9286999999999,14060.4813,0.0,0.0,24735.2004
2017T3,2017,3,184468.8885,3114.79,5789.4533,8904.2434,33605.087,77262.67,110867.757,200143.8928,S122,Bancos y cooperativas,3046.4474,10065.5531,13112.0005,15963.6073,128632.7517,144596.359,189.6693,0.0,9699.4316,6759.8079,245.1538,42829.8544,43075.0081,-15675.0042,13112.000499999998,144596.359,16459.2395,43075.0082,8904.2433,110867.757,157708.3595,174357.2683,184468.8885
2017T3,2017,3,,,,,,,,17232.1719,S123,Fondos mercado monetario,245.611,1536.4075,1782.0185,,,,0.0,0.0,,,,,,,1782.0185000000001,0.0,0.0,0.0,0.0,0.0,1782.0185000000001,1782.0185000000001,17232.1719
2017T3,2017,3,,,,,,,,33796.2548,S124,Fondos mercado no monetario,193.6499,15009.875,,124.5122,129.8059,254.318,36.6983,6645.1415,,,,,,34.3524,15203.5249,254.31810000000002,0.0,0.0,0.0,0.0,15457.843,22139.682800000002,33796.2548
2017T3,2017,3,192307.8934,3125.1154,6732.1896,9857.305,,,0.0,188073.0272,S125_S126,Otros intermediarios y auxiliares,20.9888,424.8344,445.8232,1059.4514,4220.264,5279.7155,1910.9025,1218.9383,3542.6551,3336.0054,,,,,445.82320000000004,5279.7154,6878.6605,0.0,9857.305,0.0,5725.5386,15734.0399,192307.8934
2017T3,2017,3,41432.4413,,,,,,,,S128,Compañías de seguros,60.6578,24272.8384,,,,,,,381.5883,1268.0904,,,,,24333.4962,0.0,1649.6787,0.0,0.0,0.0,24333.4962,25983.1749,41432.4413
2017T3,2017,3,134982.086,,,,,,,134982.0842,S129,Fondos de pensiones,687.5728,58431.038,,0.0,0.0,0.0,0.0,48105.6645,253.7677,8978.9395,,,,,59118.6108,0.0,9232.7072,0.0,0.0,0.0,59118.6108,116456.9825,134982.086
2017T3,2017,3,49850.6738,1.1438,1323.0154,1324.1592,,,0.0,51767.1035,S13,Gobierno general,3189.8272,12858.3467,,,,,,,6465.3433,3856.1922,0.0,43214.2484,43214.2484,,16048.1739,0.0,10321.5355,43214.2484,1324.1592,0.0,16048.1739,26369.7094,49850.6738
2017T3,2017,3,297838.7501,6288.9058,120235.209,126524.1148,,,,548185.967,S11,Empresas no financieras,2056.4046,8764.1671,10820.5717,8.2787,17409.8016,17418.0803,6624.1095,8960.8214,12143.3978,23558.8737,0.0,43282.6244,43282.6244,-250347.2169,10820.5717,17418.080299999998,35702.2715,43282.6244,126524.11480000001,0.0,28238.652,79525.85440000001,297838.7501
2017T3,2017,3,315719.2586,6131.4364,70218.1242,76349.5606,,,,80648.4799,S14_S15,Hogares e IPSFLSH,5.652,255.6306,261.2826,,,,6906.3928,8607.1456,17971.8008,20045.8411,,,,235070.7787,261.2826,0.0,38017.6419,0.0,76349.56060000001,0.0,261.2826,53792.4629,315719.2586
2017T3,2017,3,255242.8598,,,,,,,225157.7676,S2,Resto del mundo,245.1538,40845.8923,,2595.2792,60469.2536,63064.5329,767.9069,1317.5685,904.7218,0.6086,,,,,41091.0461,63064.53279999999,905.3304,0.0,0.0,0.0,104155.5789,107146.3847,255242.8598
2017T4,2017,4,24950.6892,0.0417,716.5836,716.6253,14153.252,1023.5395,15176.7915,25494.7166,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,716.6253,15176.791500000001,0.0,0.0,24950.6892
2017T4,2017,4,190764.9518,4757.3669,5078.5928,9835.9597,37219.7131,77894.3967,115114.1098,206871.1778,S122,Bancos y cooperativas,3574.0465,13013.1076,16587.1541,16591.2596,130582.1182,147173.3778,155.1073,0.0,10735.3252,7143.0463,289.8539,43026.3759,43316.2298,-16106.226,16587.1541,147173.3778,17878.3715,43316.2298,9835.9597,115114.1098,163760.5319,181794.0107,190764.9518
2017T4,2017,4,,,,,,,,15774.4625,S123,Fondos mercado monetario,168.296,1403.6758,1571.9718,,,,0.0,0.0,,,,,,,1571.9718,0.0,0.0,0.0,0.0,0.0,1571.9718,1571.9718,15774.4625
2017T4,2017,4,,,,,,,,33263.0352,S124,Fondos mercado no monetario,198.6305,14254.4547,,192.2959,137.8966,330.1926,43.7373,6228.2421,,,,,,141.4226,14453.0852,330.1925,0.0,0.0,0.0,0.0,14783.277699999999,21055.2571,33263.0352
2017T4,2017,4,192299.3028,2685.4348,7189.9611,9875.3959,,,0.0,188792.3994,S125_S126,Otros intermediarios y auxiliares,54.5692,397.9843,452.5535,1070.3792,4377.963,5448.3422,1872.9113,1095.0975,3844.4044,3159.4641,,,,,452.55350000000004,5448.3422,7003.8685000000005,0.0,9875.3959,0.0,5900.8957,15872.773000000001,192299.3028
2017T4,2017,4,41923.4913,,,,,,,,S128,Compañías de seguros,77.689,24192.6476,,,,,,,492.2288,1339.6398,,,,,24270.3366,0.0,1831.8685999999998,0.0,0.0,0.0,24270.3366,26102.205199999997,41923.4913
2017T4,2017,4,136569.4092,,,,,,,136569.4075,S129,Fondos de pensiones,866.3694,55662.8817,,0.0,0.0,0.0,0.0,49959.2022,298.6468,9993.049,,,,,56529.2511,0.0,10291.695800000001,0.0,0.0,0.0,56529.2511,116780.14910000001,136569.4092
2017T4,2017,4,46637.4814,1.1701,1305.846,1307.0161,,,0.0,52654.4835,S13,Gobierno general,2067.8956,12117.241,,,,,,,6614.5484,3624.3875,0.0,44165.5828,44165.5828,,14185.1366,0.0,10238.9359,44165.5828,1307.0161,0.0,14185.1366,24424.072500000002,46637.4814
2017T4,2017,4,308349.7619,7200.1144,118759.9814,125960.0957,,,,558458.4464,S11,Empresas no financieras,1793.712,8364.8501,10158.5621,4.919,16606.5854,16611.5044,5604.8118,9967.4339,14061.6048,23370.6603,0.0,42133.3822,42133.3822,-250108.6845,10158.5621,16611.5044,37432.2651,42133.3822,125960.09580000001,0.0,26770.0665,79774.5773,308349.7619
2017T4,2017,4,321657.0303,6383.9055,72146.9561,78530.8616,,,,83250.9507,S14_S15,Hogares e IPSFLSH,8.2149,251.7651,259.98,,,,7090.7795,8856.8191,19030.8801,20898.2365,,,,238406.0796,259.98,0.0,39929.116599999994,0.0,78530.86159999999,0.0,259.98,56136.695199999995,321657.0303
2017T4,2017,4,254260.028,,,,,,,222406.8309,S2,Resto del mundo,289.8539,41402.7205,,4430.6047,57754.6536,62185.2582,702.9479,1357.3879,1252.6683,2.1875,,,,,41692.574400000005,62185.2583,1254.8558,0.0,0.0,0.0,103877.8327,107193.0243,254260.028
2018T1,2018,1,23754.9583,0.001,719.6985,719.6995,14252.0278,303.7205,14555.7483,24294.9815,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,719.6995,14555.7483,0.0,0.0,23754.9583
2018T1,2018,1,192263.0457,3368.9282,5223.0925,8592.0207,37381.5867,77299.6317,114681.2184,210279.9501,S122,Bancos y cooperativas,4716.9209,11508.8902,16225.8111,16893.4429,133105.115,149998.5579,213.661,0.0,10381.8286,6321.9088,584.371,46046.1391,46630.5101,-18016.9044,16225.811099999999,149998.55789999999,16703.7374,46630.5101,8592.0207,114681.2184,166224.36899999998,183141.76739999998,192263.0457
2018T1,2018,1,,,,,,,,18218.5918,S123,Fondos mercado monetario,648.0973,1880.7736,2528.8709,,,,0.0,0.0,,,,,,,2528.8709,0.0,0.0,0.0,0.0,0.0,2528.8709,2528.8709,18218.5918
2018T1,2018,1,,,,,,,,34417.6246,S124,Fondos mercado no monetario,401.6796,14278.4114,,201.5011,149.6909,351.192,62.8635,6769.7267,,,,,,97.6017,14680.091,351.192,0.0,0.0,0.0,0.0,15031.283,21863.873199999998,34417.6246
2018T1,2018,1,192997.9873,2806.659,7715.9358,10522.5948,,,0.0,189696.5611,S125_S126,Otros intermediarios y auxiliares,30.6773,359.4893,390.1666,1073.6083,4534.4977,5608.106,2057.8286,1232.0312,3974.5832,3709.6185,,,,,390.1666,5608.106,7684.2017,0.0,10522.5948,0.0,5998.2726,16972.3341,192997.9873
2018T1,2018,1,43044.5014,,,,,,,,S128,Compañías de seguros,96.6363,24669.9385,,,,,,,552.7206,1356.3394,,,,,24766.5748,0.0,1909.06,0.0,0.0,0.0,24766.5748,26675.6348,43044.5014
2018T1,2018,1,137744.0055,,,,,,,137744.0037,S129,Fondos de pensiones,281.9335,57214.2482,,0.0,0.0,0.0,0.0,52093.1595,351.9111,8904.7557,,,,,57496.1817,0.0,9256.666799999999,0.0,0.0,0.0,57496.1817,118846.008,137744.0055
2018T1,2018,1,46792.701,1.1982,1353.3437,1354.5419,,,0.0,53620.9925,S13,Gobierno general,1870.4801,11995.8783,,,,,,,6718.6716,2926.5555,0.0,44361.8846,44361.8846,,13866.358400000001,0.0,9645.2271,44361.8846,1354.5419,0.0,13866.358400000001,23511.5855,46792.701
2018T1,2018,1,305372.159,7648.3967,120329.754,127978.1506,,,,557815.9868,S11,Empresas no financieras,1960.7406,8647.2052,10607.9459,18.6893,16522.3488,16541.038,6954.9095,9404.1949,13144.3678,22367.1663,0.0,41328.511,41328.511,-252443.8279,10607.945800000001,16541.038099999998,35511.534100000004,41328.511,127978.1507,0.0,27148.9839,79019.62240000001,305372.159
2018T1,2018,1,326773.1905,6363.8518,73883.8418,80247.6936,,,,84940.7158,S14_S15,Hogares e IPSFLSH,7.6216,277.4091,285.0307,,,,7640.5232,9131.1949,19184.1114,21237.672,,,,241832.4747,285.0307,0.0,40421.7834,0.0,80247.6936,0.0,285.0307,57478.5322,326773.1905
2018T1,2018,1,256461.176,,,,,,,222914.5729,S2,Resto del mundo,584.371,41475.3493,,3320.908,58805.9944,62126.9024,809.3555,1408.3477,1259.5141,1.0572,,,,,42059.7203,62126.902400000006,1260.5713,0.0,0.0,0.0,104186.6227,107664.8972,256461.176
2018T2,2018,2,24550.571,0.0012,745.6747,745.6759,13328.7784,150.0519,13478.8303,25074.1325,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,745.6759000000001,13478.8303,0.0,0.0,24550.571
2018T2,2018,2,197160.4617,3703.4933,5896.9845,9600.4778,37699.8859,79544.9079,117244.7937,216326.0156,S122,Bancos y cooperativas,5517.7086,10851.6091,16369.3177,17111.0585,137258.409,154369.4676,137.8871,0.0,10410.2085,5986.086,663.9167,47078.1909,47742.1076,-19165.5539,16369.3177,154369.46750000003,16396.2945,47742.1076,9600.4778,117244.79380000001,170738.78520000004,187272.96680000002,197160.4617
2018T2,2018,2,,,,,,,,18306.0648,S123,Fondos mercado monetario,483.8694,1901.4861,2385.3554,,,,0.0,0.0,,,,,,,2385.3555,0.0,0.0,0.0,0.0,0.0,2385.3555,2385.3555,18306.0648
2018T2,2018,2,,,,,,,,36252.5906,S124,Fondos mercado no monetario,354.9102,15273.9493,,258.3814,163.8501,422.2315,64.4534,7092.6071,,,,,,63.3196,15628.8595,422.2315,0.0,0.0,0.0,0.0,16051.091,23208.1515,36252.5906
2018T2,2018,2,198048.5601,2855.1024,8057.4707,10912.573,,,0.0,194704.6222,S125_S126,Otros intermediarios y auxiliares,35.8789,405.0797,440.9586,1084.7557,4678.6314,5763.3871,1804.0053,1306.0473,3628.7411,3744.3685,,,,,440.9586,5763.3871,7373.1096,0.0,10912.5731,0.0,6204.3457,16687.5079,198048.5601
2018T2,2018,2,43749.1847,,,,,,,,S128,Compañías de seguros,86.3491,25295.5672,,,,,,,410.6534,1267.5724,,,,,25381.9163,0.0,1678.2258,0.0,0.0,0.0,25381.9163,27060.1421,43749.1847
2018T2,2018,2,139072.7682,,,,,,,139072.7664,S129,Fondos de pensiones,197.0324,58642.7068,,0.0,0.0,0.0,0.0,52902.5745,825.7729,9032.9527,,,,,58839.739199999996,0.0,9858.7256,0.0,0.0,0.0,58839.739199999996,121601.0393,139072.7682
2018T2,2018,2,50115.068,1.2024,1373.6231,1374.8255,,,0.0,54585.9484,S13,Gobierno general,1377.5393,12391.2868,,,,,,,6657.0588,3809.6528,0.0,46238.4591,46238.4591,,13768.8261,0.0,10466.711599999999,46238.4591,1374.8255,0.0,13768.8261,24235.5377,50115.068
2018T2,2018,2,297447.3004,7938.3546,122302.6632,130241.0178,,,,555806.4805,S11,Empresas no financieras,2975.8108,8600.5077,11576.3184,4.6857,8834.7712,8839.4568,7129.4879,10132.0673,13343.3332,23093.7222,0.0,43753.5699,43753.5699,-258359.1801,11576.318500000001,8839.4569,36437.0554,43753.5699,130241.0178,0.0,20415.7754,74114.386,297447.3004
2018T2,2018,2,332819.805,6343.8977,75930.9967,82274.8944,,,,87084.0466,S14_S15,Hogares e IPSFLSH,10.1862,297.5687,307.755,,,,7612.1528,9664.4948,19623.5059,21993.0411,,,,245735.7583,307.75489999999996,0.0,41616.547,0.0,82274.8944,0.0,307.75489999999996,59200.9495,332819.805
2018T2,2018,2,263595.3949,,,,,,,229248.493,S2,Resto del mundo,663.9167,43928.4546,,3325.8881,59451.8926,62777.7807,813.2414,1467.6495,1262.5766,0.3633,,,,,44592.3713,62777.7807,1262.9399,0.0,0.0,0.0,107370.152,110913.9828,263595.3949
2018T3,2018,3,25246.6466,0.0006,755.1729,755.1735,13853.4201,428.1507,14281.5709,25776.0916,S121,Banco Central,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,755.1735,14281.5708,0.0,0.0,25246.6466
2018T3,2018,3,200044.379,3788.9137,6428.6951,10217.6088,37385.7748,80680.1659,118065.9407,220159.2517,S122,Bancos y cooperativas,5245.0234,10575.7904,15820.8139,17619.6819,140010.3698,157630.0517,176.4074,0.0,10222.5396,5788.4022,765.7407,47828.8486,48594.5893,-20114.8726,15820.8138,157630.05169999998,16010.9418,48594.5893,10217.6088,118065.9407,173450.86549999999,189638.21469999998,200044.379
2018T3,2018,3,,,,,,,,18189.5635,S123,Fondos mercado monetario,792.7272,2039.7945,2832.5217,,,,0.0,0.0,,,,,,,2832.5217000000002,0.0,0.0,0.0,0.0,0.0,2832.5217000000002,2832.5217000000002,18189.5635
2018T3,2018,3,,,,,,,,38367.4947,S124,Fondos mercado no monetario,498.6062,16318.1652,,307.3225,181.184,488.5065,75.7799,7087.0703,,,,,,-146.3671,16816.771399999998,488.50649999999996,0.0,0.0,0.0,0.0,17305.277899999997,24468.128099999998,38367.4947
2018T3,2018,3,202723.2842,2993.983,8536.8504,11530.8334,,,0.0,198384.6374,S125_S126,Otros intermediarios y auxiliares,55.9022,469.4939,525.3962,1170.9639,4772.9566,5943.9205,1868.4149,1375.7963,3777.9262,4466.9663,,,,,525.3961,5943.9205,8244.8925,0.0,11530.8334,0.0,6469.3166,17958.420299999998,202723.2842
2018T3,2018,3,44987.6772,,,,,,,,S128,Compañías de seguros,91.365,25840.6494,,,,,,,435.0634,1325.0893,,,,,25932.0144,0.0,1760.1527,0.0,0.0,0.0,25932.0144,27692.1671,44987.6772
