periodo,año,trimestre,pas_prestamos_cp,pas_prestamos_lp,pas_prestamos_total,pas_depositos_vista,pas_depositos_otros,pas_depositos_total,pas_total,cap_nec_financiamiento,sector_codigo,sector_nombre,act_titulos_cp,act_titulos_lp,act_titulos_total,act_prestamos_cp,act_prestamos_lp,act_prestamos_total,act_cuotas_fmm,act_cuotas_fnm,act_depositos_vista,act_depositos_otros,pas_titulos_cp,pas_titulos_lp,pas_titulos_total,act_titulos_total_calc,act_prestamos_total_calc,act_depositos_total_calc,pas_titulos_total_calc,pas_prestamos_total_calc,pas_depositos_total_calc,act_credito_intermediado,act_sin_acciones
2023T2,2023,2,,,,,,,,,S128,Compañías de seguros,168.5432,548.465,,,,,,,-173.2785,-0.3894,,,,717.0082,0.0,-173.6679,0.0,0.0,0.0,717.0082,543.3403
2023T2,2023,2,,,,,,,2696.8992,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023T2,2023,2,0.2917,,277.1128,,,0.0,,-1513.9022,S13,Gobierno general,248.2656,-648.814,,,,,,,650.5156,797.9036,-971.0,4413.7687,3442.7687,-400.54839999999996,0.0,1448.4191999999998,3442.7686999999996,0.2917,0.0,-400.54839999999996,1047.8708
2023T2,2023,2,921.1048,1386.2132,2307.318,,,,2539.5106,-3425.3309,S11,Empresas no financieras,496.8732,-471.7787,25.0945,1.1654,-15.2607,-14.0953,1651.2314,936.9057,752.0362,-543.7982,0.0,289.2055,289.2055,25.094499999999982,-14.0953,208.23800000000006,289.2055,2307.3179999999998,0.0,10.999199999999982,2807.3743
2023T2,2023,2,267.0579,2111.5093,2378.5672,,,,2384.4889,2636.1298,S14_S15,Hogares e IPSFLSH,7.5743,9.5139,17.0881,,,,119.5512,1.9219,-1110.0622,1976.8904,,,,17.0882,0.0,866.8281999999999,0.0,2378.5672000000004,0.0,17.0882,1005.3895
2023T2,2023,2,,,,,,,1188.8272,2561.3055,S2,Resto del mundo,-401.8949,1082.2589,,-209.6419,3133.4942,2923.8523,91.6173,-214.2077,-1967.0553,-0.9181,,,,680.364,2923.8523,-1967.9734,0.0,0.0,0.0,3604.2163,1513.6525000000001
2023T3,2023,3,-0.0012,1.0122,1.011,-2207.1603,-114.1478,-2321.3082,3417.7357,-1069.576,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.011,-2321.3081,0.0,0.0
2023T3,2023,3,574.41,21.52,595.93,-1346.46,-832.63,-2179.09,-3147.86,1282.01,S122,Bancos y cooperativas,-1477.93,848.66,-629.27,327.87,956.47,1284.34,148.36,0.0,-2518.62,-379.1,-112.09,-1209.17,-1321.27,-629.2700000000001,1284.3400000000001,-2897.72,-1321.26,595.93,-2179.09,655.07,-2094.2899999999995
2023T3,2023,3,,,,,,,4540.0823,0.0,S123,Fondos mercado monetario,4255.0801,511.9643,4767.0444,,,,0.0,0.0,18.2433,-259.4198,,,,4767.0444,0.0,-241.1765,0.0,0.0,0.0,4767.0444,4525.8679
2023T3,2023,3,,,,,,,1145.4714,-17.9993,S124,Fondos mercado no monetario,-80.6761,548.0238,467.3476,12.693,8.0501,20.743,6.745,527.9616,109.0088,-176.364,,,,467.34770000000003,20.7431,-67.35520000000001,0.0,0.0,0.0,488.09080000000006,955.4422
2023T3,2023,3,281.1097,65.9547,347.0644,,,0.0,5724.2553,386.8367,S125_S126,Otros intermediarios y auxiliares,0.1404,93.2842,93.4247,42.8543,86.5125,129.3668,187.3603,-391.6708,283.7297,397.3709,-38.0858,-147.6909,-185.7767,93.4246,129.3668,681.1006,-185.7767,347.0644,0.0,222.7914,699.5815000000001
2023T3,2023,3,,,,,,,,,S128,Compañías de seguros,-54.1226,376.9372,,,,,,,-397.1386,-507.3029,,,,322.81460000000004,0.0,-904.4415,0.0,0.0,0.0,322.81460000000004,-581.6269
2023T3,2023,3,,,,,,,2251.5147,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023T3,2023,3,9.1561,,57.5218,,,0.0,,-2374.1364,S13,Gobierno general,-1036.0907,710.4251,,,,,,,135.1685,-1091.6247,-2500.0,4463.9739,1963.9739,-325.6655999999999,0.0,-956.4562000000001,1963.9739,9.1561,0.0,-325.6655999999999,-1282.1218
2023T3,2023,3,-290.4948,2125.0003,1834.5055,,,,6724.1669,-5338.825,S11,Empresas no financieras,780.4931,-678.8686,101.6246,1.9433,201.0983,203.0415,3165.6564,-191.225,-894.7963,1700.3315,0.0,1091.1176,1091.1176,101.62450000000001,203.0416,805.5352,1091.1176,1834.5055000000002,0.0,304.66610000000003,4084.6327000000006
2023T3,2023,3,-35.2295,1775.4447,1740.2152,,,,1587.9105,2523.1025,S14_S15,Hogares e IPSFLSH,14.0703,14.2397,28.31,,,,838.4391,402.0967,-167.2632,-645.2662,,,,28.31,0.0,-812.5294,0.0,1740.2152,0.0,28.31,456.3164
2023T3,2023,3,,,,,,,4634.0327,4791.7016,S2,Resto del mundo,-218.1514,3892.4809,,-9.2975,2833.4565,2824.1589,202.8633,134.9173,106.9559,-2.2679,,,,3674.3295,2824.1589999999997,104.688,0.0,0.0,0.0,6498.4884999999995,6940.9571
2023T4,2023,4,0.0032,0.7268,0.7301,9729.1093,1873.1019,11602.2112,3836.497,-928.3112,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.73,11602.2112,0.0,0.0
2023T4,2023,4,161.15,293.68,454.83,3094.6,-768.56,2326.03,2886.73,2933.2,S122,Bancos y cooperativas,-7036.11,-336.32,-7372.43,-453.14,3276.33,2823.19,37.81,0.0,8235.57,1887.57,-310.23,315.52,5.29,-7372.429999999999,2823.19,10123.14,5.289999999999964,454.83000000000004,2326.04,-4549.24,5611.71
2023T4,2023,4,,,,,,,1145.0016,0.0,S123,Fondos mercado monetario,-324.6432,517.8689,193.2258,,,,0.0,0.0,4.8268,943.1881,,,,193.22570000000007,0.0,948.0149,0.0,0.0,0.0,193.22570000000007,1141.2406
2023T4,2023,4,,,,,,,624.4854,76.9062,S124,Fondos mercado no monetario,150.2205,292.3607,442.5811,-31.3674,-0.4856,-31.853,0.2377,449.8488,-66.4637,-317.6527,,,,442.58119999999997,-31.853,-384.1164,0.0,0.0,0.0,410.72819999999996,476.69829999999996
2023T4,2023,4,233.4131,965.1101,1198.5232,,,0.0,3466.6128,76.1484,S125_S126,Otros intermediarios y auxiliares,-19.7658,75.5717,55.8059,39.7959,297.5079,337.3038,-66.2598,-805.6903,243.8396,-73.9949,71.3635,-241.8801,-170.5166,55.80590000000001,337.3038,169.8447,-170.51659999999998,1198.5232,0.0,393.10970000000003,-308.9956999999999
2023T4,2023,4,,,,,,,,,S128,Compañías de seguros,-64.8199,-194.6486,,,,,,,204.8472,56.3375,,,,-259.4685,0.0,261.18469999999996,0.0,0.0,0.0,-259.4685,1.716199999999958
2023T4,2023,4,,,,,,,2329.4614,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023T4,2023,4,0.5367,,-19.1258,,,0.0,,-3683.594,S13,Gobierno general,-1857.7441,1479.1624,,,,,,,-1306.506,111.5374,0.0,3215.6728,3215.6728,-378.58169999999996,0.0,-1194.9686000000002,3215.6728,0.5367,0.0,-378.58169999999996,-1573.5503
2023T4,2023,4,-774.1371,4063.0708,3288.9337,,,,6539.969,-1740.5041,S11,Empresas no financieras,65.3285,232.6112,297.9397,1.9073,490.919,492.8262,1424.9924,-9.7654,4349.6407,-2334.0386,0.0,4.6832,4.6832,297.9397,492.8263,2015.6021,4.6832,3288.9337,0.0,790.7660000000001,4221.5951000000005
2023T4,2023,4,620.3165,2294.8873,2915.2038,,,,3273.4133,1043.5167,S14_S15,Hogares e IPSFLSH,-18.4898,-3.296,-21.7858,,,,-165.1153,824.104,747.1826,-125.4812,,,,-21.7858,0.0,621.7013999999999,0.0,2915.2038,0.0,-21.7858,1258.9043
2023T4,2023,4,,,,,,,1342.9641,2408.9972,S2,Resto del mundo,-440.0096,816.676,,718.0221,2512.6036,3230.6257,51.053,-15.7158,-1014.1856,2.4624,,,,376.66640000000007,3230.6257,-1011.7232,0.0,0.0,0.0,3607.2921,2630.9061
2024T1,2024,1,-0.0024,-1.1701,-1.1726,11016.9078,-143.5237,10873.3842,626.0695,-718.2047,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.1724999999999999,10873.384100000001,0.0,0.0
2024T1,2024,1,-639.82,-464.06,-1103.88,-154.78,3471.72,3316.93,2541.24,959.44,S122,Bancos y cooperativas,-9892.65,552.68,-9339.96,325.76,1175.0,1500.76,-245.25,0.0,11445.33,115.18,-457.87,961.48,503.61,-9339.97,1500.76,11560.51,503.61,-1103.88,3316.9399999999996,-7839.209999999999,3476.050000000001
2024T1,2024,1,,,,,,,4063.1898,0.0,S123,Fondos mercado monetario,586.9747,2430.8863,3017.8611,,,,0.0,0.0,14.9008,985.3188,,,,3017.861,0.0,1000.2196,0.0,0.0,0.0,3017.861,4018.0806
2024T1,2024,1,,,,,,,3815.2647,-85.3171,S124,Fondos mercado no monetario,876.2534,291.4322,1167.6856,64.2875,-0.0142,64.2733,-10.3717,2020.9524,76.3257,188.5574,,,,1167.6856,64.27329999999999,264.8831,0.0,0.0,0.0,1231.9589,3507.4227
2024T1,2024,1,35.2291,1151.611,1186.8401,,,0.0,3187.3352,-121.963,S125_S126,Otros intermediarios y auxiliares,-55.9303,145.5773,89.647,53.2213,75.9503,129.1716,141.9641,-284.3202,227.0709,361.0882,27.2103,-83.0137,-55.8033,89.647,129.1716,588.1591,-55.803399999999996,1186.8401000000001,0.0,218.8186,664.6216
2024T1,2024,1,,,,,,,,,S128,Compañías de seguros,-60.055,258.5181,,,,,,,-231.4095,-412.077,,,,198.4631,0.0,-643.4865,0.0,0.0,0.0,198.4631,-445.0234
2024T1,2024,1,,,,,,,2301.346,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024T1,2024,1,-6.7375,,-3.094,,,0.0,,-1511.7039,S13,Gobierno general,9.4384,-618.0096,,,,,,,403.9178,199.4307,2494.6,1069.5044,3564.1044,-608.5712,0.0,603.3485000000001,3564.1044,-6.7375,0.0,-608.5712,-5.222699999999918
2024T1,2024,1,-355.3967,659.8844,304.4877,,,,11311.4883,-205.9404,S11,Empresas no financieras,-608.1407,-977.1723,-1585.313,1.1792,229.885,231.0641,2046.4174,2.5383,-44.4054,2538.3662,2.0,1966.5185,1968.5185,-1585.313,231.0642,2493.9608,1968.5185,304.4877,0.0,-1354.2488,3188.6677
2024T1,2024,1,214.8444,2271.0204,2485.8648,,,,2516.4633,3118.6152,S14_S15,Hogares e IPSFLSH,-7.8247,46.0339,38.2092,,,,1685.3543,1527.5034,364.6607,-336.5828,,,,38.2092,0.0,28.0779,0.0,2485.8648,0.0,38.2092,3279.1448
2024T1,2024,1,,,,,,,6051.8754,-1108.9818,S2,Resto del mundo,-671.9156,2908.2217,,-761.1039,1439.3714,678.2674,180.1288,-27.6894,-143.7863,0.4723,,,,2236.3061,678.2675,-143.31400000000002,0.0,0.0,0.0,2914.5735999999997,2923.6989999999996
2024T2,2024,2,-0.0007,0.6794,0.6787,-9649.5921,-1976.5444,-11626.1366,-19704.48,-270.0837,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.6787,-11626.1365,0.0,0.0
2024T2,2024,2,-17369.96,353.94,-17016.02,-296.66,-7.28,-303.94,-15699.55,1452.85,S122,Bancos y cooperativas,-5537.36,-756.72,-6294.08,1530.21,246.16,1776.37,649.19,0.0,-9260.91,-3015.83,193.9,256.32,450.23,-6294.08,1776.3700000000001,-12276.74,450.22,-17016.02,-303.94,-4517.71,-16145.26
2024T2,2024,2,,,,,,,3103.3962,0.0,S123,Fondos mercado monetario,-2347.2271,1945.6096,-401.6175,,,,0.0,0.0,12.2865,3480.4406,,,,-401.61750000000006,0.0,3492.7271,0.0,0.0,0.0,-401.61750000000006,3091.1096
2024T2,2024,2,,,,,,,2321.8446,-176.4905,S124,Fondos mercado no monetario,717.3877,16.9315,734.3192,36.6958,37.5979,74.2937,40.0394,853.4732,-65.817,-1.6129,,,,734.3192,74.2937,-67.42989999999999,0.0,0.0,0.0,808.6129000000001,1634.6956
2024T2,2024,2,-457.6469,-552.9096,-1010.5565,,,0.0,4932.1383,9.4258,S125_S126,Otros intermediarios y auxiliares,55.0652,12.6801,67.7454,36.8432,51.5351,88.3783,-100.294,-434.2978,74.211,-523.6937,137.172,-400.1599,-262.9878,67.7453,88.3783,-449.4827,-262.98789999999997,-1010.5564999999999,0.0,156.1236,-827.9509
2024T2,2024,2,,,,,,,,,S128,Compañías de seguros,-36.78,285.2178,,,,,,,-5.4364,76.409,,,,248.4378,0.0,70.9726,0.0,0.0,0.0,248.4378,319.4104
2024T2,2024,2,,,,,,,2643.6345,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024T2,2024,2,-0.053,,4.7428,,,0.0,,-1610.0346,S13,Gobierno general,-150.7581,-27.1951,,,,,,,120.924,137.772,0.0,2560.4142,2560.4142,-177.9532,0.0,258.696,2560.4142,-0.053,0.0,-177.9532,80.74280000000002
2024T2,2024,2,1745.0038,-25.7867,1719.2171,,,,3613.7465,-3474.8832,S11,Empresas no financieras,1116.2664,960.9884,2077.2548,-0.4077,15.822,15.4143,1279.5268,961.6712,1.3967,-2590.7015,7.1,262.5126,269.6126,2077.2547999999997,15.414299999999999,-2589.3048000000003,269.61260000000004,1719.2170999999998,0.0,2092.6690999999996,1744.5622999999994
2024T2,2024,2,164.2416,2397.6508,2561.8924,,,,2803.3908,2646.8139,S14_S15,Hogares e IPSFLSH,0.6282,-41.4652,-40.837,,,,1059.5824,896.0225,-826.1536,-470.6647,,,,-40.837,0.0,-1296.8183,0.0,2561.8923999999997,0.0,-40.837,617.9496000000001
2024T2,2024,2,,,,,,,474.9703,1720.158,S2,Resto del mundo,193.9041,184.9201,,192.8837,1402.2312,1595.1149,138.5477,331.8093,-104.9563,-0.8361,,,,378.8242,1595.1149,-105.7924,0.0,0.0,0.0,1973.9391,2338.5037
2024T3,2024,3,-0.0006,-1.5052,-1.5058,-9422.3916,-31.4883,-9453.8798,-9723.3407,-84.8586,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.5058,-9453.879900000002,0.0,0.0
2024T3,2024,3,-10140.69,633.87,-9506.82,-874.84,2214.9,1340.06,-7774.41,1263.44,S122,Bancos y cooperativas,421.23,502.7,923.93,-698.47,1836.02,1137.55,-89.9,0.0,-8510.3,-690.32,-207.67,894.86,687.19,923.9300000000001,1137.55,-9200.619999999999,687.19,-9506.82,1340.06,2061.48,-7229.039999999999
2024T3,2024,3,,,,,,,1002.4047,0.0,S123,Fondos mercado monetario,-2229.398,980.5343,-1248.8637,,,,0.0,0.0,4.3205,2242.6273,,,,-1248.8637,0.0,2246.9478,0.0,0.0,0.0,-1248.8637,998.0840999999998
2024T3,2024,3,,,,,,,4662.4364,11.0616,S124,Fondos mercado no monetario,-95.9772,2921.3359,2825.3587,47.1516,2.7799,49.9315,-21.5016,1604.7477,174.514,182.3393,,,,2825.3587,49.9315,356.8533,0.0,0.0,0.0,2875.2902000000004,4815.3896
2024T3,2024,3,154.6246,72.2006,226.8252,,,0.0,278.9433,70.5578,S125_S126,Otros intermediarios y auxiliares,-28.8342,282.3948,253.5606,40.286,542.6908,582.9768,343.5067,-463.1947,175.8631,67.3073,166.3051,-59.0671,107.238,253.56059999999997,582.9767999999999,243.1704,107.238,226.8252,0.0,836.5373999999999,960.0198
2024T3,2024,3,,,,,,,,,S128,Compañías de seguros,-43.835,-396.1055,,,,,,,358.8926,385.4306,,,,-439.9405,0.0,744.3232,0.0,0.0,0.0,-439.9405,304.38270000000006
2024T3,2024,3,,,,,,,2393.5511,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024T3,2024,3,-2.9641,,22.6527,,,0.0,,-3311.8849,S13,Gobierno general,1171.4173,-110.0649,,,,,,,-315.9072,332.1843,-850.0,6511.9802,5661.9802,1061.3524,0.0,16.27710000000002,5661.9802,-2.9641,0.0,1061.3524,1077.6295
2024T3,2024,3,-405.5011,696.1479,290.6468,,,,7414.1734,-3509.9316,S11,Empresas no financieras,-84.4632,-1082.2425,-1166.7056,-1.2538,40.4744,39.2205,-59.9292,1755.0979,-1419.3595,1916.7983,1.0,-349.9652,-348.9652,-1166.7057,39.220600000000005,497.4387999999999,-348.9652,290.64680000000004,0.0,-1127.4850999999999,1065.1224
2024T3,2024,3,38.3943,2203.4105,2241.8048,,,,2433.3943,3479.4061,S14_S15,Hogares e IPSFLSH,-1.5376,-1.2492,-2.7869,,,,403.7446,1913.98,208.4219,-968.7911,,,,-2.7868000000000004,0.0,-760.3692000000001,0.0,2241.8048,0.0,-2.7868000000000004,1554.5686
2024T3,2024,3,,,,,,,1847.8295,2211.7907,S2,Resto del mundo,-207.6678,2378.6409,,77.554,829.214,906.7681,44.6635,207.855,-235.8478,-0.8306,,,,2170.9730999999997,906.768,-236.6784,0.0,0.0,0.0,3077.7410999999997,3093.5811999999996
2024T4,2024,4,0.0018,-2.5688,-2.567,-638.6395,-3.8038,-642.4434,-158.236,-28.896,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2.567,-642.4433,0.0,0.0
2024T4,2024,4,-312.87,-650.14,-963.01,4222.78,-1081.14,3141.64,1323.67,1947.54,S122,Bancos y cooperativas,-251.29,2480.1,2228.81,1019.99,3638.91,4658.9,-107.68,0.0,-2256.89,423.16,-102.51,-907.68,-1010.19,2228.81,4658.9,-1833.7299999999998,-1010.1899999999999,-963.01,3141.6399999999994,6887.709999999999,4946.299999999999
2024T4,2024,4,,,,,,,331.1161,0.0,S123,Fondos mercado monetario,-119.056,-667.0259,-786.082,,,,0.0,0.0,1.4688,1114.2605,,,,-786.0819,0.0,1115.7293000000002,0.0,0.0,0.0,-786.0819,329.6474000000002
2024T4,2024,4,,,,,,,438.2491,-30.6779,S124,Fondos mercado no monetario,-638.3464,901.9978,263.6513,-145.2302,7.0354,-138.1948,22.3359,1517.1247,-106.974,189.5717,,,,263.65139999999997,-138.1948,82.59769999999999,0.0,0.0,0.0,125.45659999999998,1747.5149000000001
2024T4,2024,4,61.5691,477.4196,538.9887,,,0.0,865.3969,191.3174,S125_S126,Otros intermediarios y auxiliares,-66.5596,138.8748,72.3152,29.585,361.2337,390.8188,12.575,-427.5253,-411.7912,175.5501,204.9894,-104.3407,100.6487,72.31519999999999,390.8187,-236.24110000000002,100.64869999999999,538.9887,0.0,463.1339,-188.05750000000006
2024T4,2024,4,,,,,,,,,S128,Compañías de seguros,-26.835,823.9435,,,,,,,-216.6842,-444.7755,,,,797.1084999999999,0.0,-661.4597,0.0,0.0,0.0,797.1084999999999,135.64879999999994
2024T4,2024,4,,,,,,,2443.8243,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024T4,2024,4,-0.4857,,189.8322,,,0.0,,-1809.9964,S13,Gobierno general,-1394.1161,-622.9196,,,,,,,13.4248,-695.3472,-3398.0,2260.4107,-1137.5893,-2017.0357,0.0,-681.9224,-1137.5893,-0.4857,0.0,-2017.0357,-2698.9581
2024T4,2024,4,125.0912,-1775.5455,-1650.4543,,,,9477.4686,-3665.2472,S11,Empresas no financieras,-274.1909,-893.8455,-1168.0364,0.0,245.7789,245.7789,1590.2257,286.6506,852.9114,-345.5256,-5.0,1968.7002,1963.7002,-1168.0364,245.7789,507.38579999999996,1963.7002,-1650.4542999999999,0.0,-922.2574999999999,1462.0046
2024T4,2024,4,695.7873,2648.5204,3344.3077,,,,3653.2593,1967.6404,S14_S15,Hogares e IPSFLSH,56.6194,-56.1061,0.5133,,,,-624.7283,853.1241,1027.7637,-759.822,,,,0.513300000000001,0.0,267.94169999999997,0.0,3344.3077,0.0,0.513300000000001,496.8508
2024T4,2024,4,,,,,,,2476.0075,1661.7115,S2,Resto del mundo,-102.5056,490.6754,,331.3564,-3458.8475,-3127.4911,14.7711,-66.6571,-343.5336,-0.9288,,,,388.1698,-3127.4910999999997,-344.4624,0.0,0.0,0.0,-2739.3212999999996,-3135.6696999999995
2025T1,2025,1,-0.0012,-1.2284,-1.2297,-1980.3924,-74.6582,-2055.0506,-1038.9198,-2.6489,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1.2296,-2055.0506,0.0,0.0
2025T1,2025,1,2440.0,-2382.49,57.51,-1051.8,188.02,-863.77,-23.3,651.23,S122,Bancos y cooperativas,5210.71,-3418.55,1792.16,73.13,2464.82,2537.96,-81.27,0.0,-2199.03,-1012.66,666.01,-256.15,409.86,1792.1599999999999,2537.9500000000003,-3211.69,409.86,57.51000000000022,-863.78,4330.110000000001,1037.1500000000005
2025T1,2025,1,,,,,,,229.6071,0.0,S123,Fondos mercado monetario,-1084.6104,1741.6352,657.0248,,,,0.0,0.0,0.9584,-429.3346,,,,657.0247999999999,0.0,-428.37620000000004,0.0,0.0,0.0,657.0247999999999,228.64859999999987
2025T1,2025,1,,,,,,,2343.3826,-33.4731,S124,Fondos mercado no monetario,135.0656,1035.2583,1170.3239,231.4511,54.4192,285.8703,-13.4868,878.6051,-127.313,-28.3558,,,,1170.3238999999999,285.8703,-155.6688,0.0,0.0,0.0,1456.1942,2165.6437
2025T1,2025,1,-95.431,-381.1315,-476.5624,,,0.0,662.3819,280.4774,S125_S126,Otros intermediarios y auxiliares,30.6499,-453.2614,-422.6115,99.7411,185.7533,285.4944,92.4193,-234.7885,760.4198,-42.2485,-123.8163,789.3948,665.5786,-422.6115,285.4944,718.1713,665.5785000000001,-476.5625,0.0,-137.1171,438.68500000000006
2025T1,2025,1,,,,,,,,,S128,Compañías de seguros,11.4277,320.4444,,,,,,,158.2591,183.6804,,,,331.8721,0.0,341.93949999999995,0.0,0.0,0.0,331.8721,673.8116
2025T1,2025,1,,,,,,,2468.5104,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025T1,2025,1,-0.3011,,-2.8484,,,0.0,,-1212.9984,S13,Gobierno general,18.9087,105.7772,,,,,,,-437.0829,685.9846,3900.0,-521.0097,3378.9903,124.68589999999999,0.0,248.9017,3378.9903,-0.3011,0.0,124.68589999999999,373.5876
2025T1,2025,1,-406.0265,1511.2371,1105.2106,,,,9576.1431,-2487.5145,S11,Empresas no financieras,-144.5251,373.6064,229.0813,-0.8664,224.49,223.6237,-653.2474,966.3289,-1017.4235,542.1301,5.9,1329.869,1335.769,229.0813,223.6236,-475.2934,1335.769,1105.2106,0.0,452.7049,290.49299999999994
2025T1,2025,1,204.0643,3045.437,3249.5013,,,,3470.1609,2384.213,S14_S15,Hogares e IPSFLSH,-55.9349,10.997,-44.938,,,,846.5444,675.2868,140.1419,548.5705,,,,-44.9379,0.0,688.7124,0.0,3249.5013,0.0,-44.9379,2165.6057
2025T1,2025,1,,,,,,,6145.3094,242.812,S2,Resto del mundo,755.409,3231.6156,,2415.9055,-2675.7204,-259.815,10.2049,473.7154,182.5754,-0.3235,,,,3987.0246,-259.8149000000003,182.2519,0.0,0.0,0.0,3727.2097,4393.3819
2025T2,2025,2,-0.0006,-0.1222,-0.1227,610.689,91.9726,702.6616,1402.4608,-8.1019,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.1228,702.6615999999999,0.0,0.0
2025T2,2025,2,2326.49,-154.75,2171.75,621.87,2806.47,3428.34,8138.1,601.51,S122,Bancos y cooperativas,-1790.75,1332.82,-457.93,1815.19,2437.67,4252.87,-64.15,0.0,487.38,634.34,197.15,121.75,318.9,-457.93000000000006,4252.860000000001,1121.72,318.9,2171.74,3428.3399999999997,3794.9300000000003,4852.500000000001
2025T2,2025,2,,,,,,,2678.5797,0.0,S123,Fondos mercado monetario,1066.1143,-246.2942,819.8202,,,,0.0,0.0,10.4096,1837.9403,,,,819.8200999999999,0.0,1848.3499,0.0,0.0,0.0,819.8200999999999,2668.17
2025T2,2025,2,,,,,,,3994.2609,-163.7683,S124,Fondos mercado no monetario,541.5491,1921.3168,2462.866,34.2038,59.7929,93.9967,8.4966,1425.5928,130.5536,-27.2118,,,,2462.8659,93.9967,103.34179999999999,0.0,0.0,0.0,2556.8626,4094.2938
2025T2,2025,2,-201.3929,321.2161,119.8232,,,0.0,3464.1839,-467.5879,S125_S126,Otros intermediarios y auxiliares,25.1542,136.7331,161.8873,-1.5767,214.6186,213.0419,-100.9502,-118.5655,152.9834,-177.781,298.0579,-467.1317,-169.0738,161.8873,213.0419,-24.797600000000017,-169.0738,119.82319999999999,0.0,374.92920000000004,130.61590000000007
2025T2,2025,2,,,,,,,,,S128,Compañías de seguros,11.05,119.987,,,,,,,44.1532,128.9683,,,,131.037,0.0,173.1215,0.0,0.0,0.0,131.037,304.1585
2025T2,2025,2,,,,,,,2902.3892,0.0,S129,Fondos de pensiones,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025T2,2025,2,-0.3796,,-46.314,,,0.0,,-1774.2593,S13,Gobierno general,1185.7191,-175.5679,,,,,,,645.2529,182.2521,1675.0,4120.7347,5795.7347,1010.1512,0.0,827.505,5795.7347,-0.3796,0.0,1010.1512,1837.6562
2025T2,2025,2,1780.9794,192.7847,1973.7641,,,,8871.7875,-3314.2204,S11,Empresas no financieras,673.736,1100.4105,1774.1465,-0.432,79.8336,79.4016,1517.4211,1310.0948,-683.2712,342.1499,3.0,1149.7437,1152.7437,1774.1464999999998,79.4016,-341.1213,1152.7437,1973.7640999999999,0.0,1853.5480999999997,4339.9427
2025T2,2025,2,110.4863,2371.7011,2482.1874,,,,2833.1991,3563.7936,S14_S15,Hogares e IPSFLSH,-1.912,21.9845,20.0725,,,,660.0523,1105.1525,-496.5725,852.658,,,,20.0725,0.0,356.0855,0.0,2482.1874000000003,0.0,20.0725,2141.3628
2025T2,2025,2,,,,,,,4344.5557,1946.2169,S2,Resto del mundo,692.1525,970.6087,,1170.5058,56.2961,1226.8019,119.7707,27.0612,943.9826,3.4636,,,,1662.7612,1226.8019,947.4462000000001,0.0,0.0,0.0,2889.5631,3983.8412
2025T3,2025,3,-0.0003,-0.7063,-0.7066,743.2547,-104.6532,638.6015,1098.8883,12.5555,S121,Banco Central,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-0.7066,638.6015,0.0,0.0
2025T3,2025,3,1684.13,600.09,2284.21,815.07,-1729.86,-914.78,28.87,1738.16,S122,Bancos y cooperativas,-1485.96,-199.38,-1685.33,-1034.95,2662.56,1627.61,98.82,0.0,396.27,737.22,-1.52,-384.22,-385.74,-1685.3400000000001,1627.61,1133.49,-385.74,2284.2200000000003,-914.7899999999998,-57.730000000000246,1174.5799999999997
2025T3,2025,3,,,,,,,-2907.5635,0.0,S123,Fondos mercado monetario,1774.5612,-850.181,924.3802,,,,0.0,-1.56433088704944e-13,-11.2204,-3809.5028,,,,924.3802000000001,0.0,-3820.7232000000004,0.0,0.0,0.0,924.3802000000001,-2896.3430000000003
2025T3,2025,3,,,,,,,5760.6946,-162.0149,S124,Fondos mercado no monetario,-97.9084,2579.4351,2481.5267,-16.1257,-4.5619,-20.6876,-0.7467,2138.4761,40.5539,280.0507,,,,2481.5267000000003,-20.687599999999996,320.6046,0.0,0.0,0.0,2460.8391,4919.1731
